"","year","sex","db_bar.EDAT1899_1A7","monthly_income"
"972",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"973",2021,"HOME","DE 25 A 34 ANYS","NO HO SAP"
"974",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"975",2021,"HOME","DE 18 A 24 ANYS","MENYS DE 500 EUROS"
"976",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"977",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"978",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"979",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"980",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"981",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"982",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"983",2021,"DONA","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"984",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"985",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"986",2021,"DONA","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"987",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"988",2021,"DONA","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"989",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"990",2021,"DONA","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"991",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"992",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"993",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"994",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"995",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"996",2021,"HOME","DE 65 A 74 ANYS","DE 3.001 A 5.000 EUROS"
"997",2021,"HOME","DE 65 A 74 ANYS","DE 1.501 A 2.000 EUROS"
"998",2021,"DONA","DE 25 A 34 ANYS","MENYS DE 500 EUROS"
"999",2021,"HOME","DE 45 A 54 ANYS","NO CONTESTA"
"1000",2021,"HOME","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1001",2021,"DONA","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1002",2021,"HOME","DE 25 A 34 ANYS","NO CONTESTA"
"1003",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1004",2021,"HOME","DE 25 A 34 ANYS","NO HO SAP"
"1005",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1006",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1007",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1008",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1009",2021,"HOME","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1010",2021,"DONA","DE 65 A 74 ANYS","DE 1.001 A 1.500 EUROS"
"1011",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1012",2021,"HOME","DE 65 A 74 ANYS","NO HO SAP"
"1013",2021,"HOME","DE 35 A 44 ANYS","MENYS DE 500 EUROS"
"1014",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1015",2021,"HOME","DE 25 A 34 ANYS","NO HO SAP"
"1016",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1017",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1018",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1019",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1020",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1021",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1022",2021,"HOME","DE 65 A 74 ANYS","NO HO SAP"
"1023",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1024",2021,"DONA","DE 55 A 64 ANYS","DE 5.001 A 7.000 EUROS"
"1025",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1026",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1027",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1028",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1029",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1030",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1031",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1032",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1033",2021,"HOME","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"1034",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1035",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"1036",2021,"HOME","DE 55 A 64 ANYS","NO CONTESTA"
"1037",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1038",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1039",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1040",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1041",2021,"DONA","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1042",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1043",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1044",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1045",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1046",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1047",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1048",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1049",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1050",2021,"DONA","DE 18 A 24 ANYS","DE 1.501 A 2.000 EUROS"
"1051",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1052",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1053",2021,"HOME","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1054",2021,"HOME","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1055",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1056",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1057",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1058",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1059",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1060",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1061",2021,"DONA","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1062",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"1063",2021,"HOME","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"1064",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1065",2021,"HOME","DE 45 A 54 ANYS","NO HO SAP"
"1066",2021,"DONA","DE 35 A 44 ANYS","NO HO SAP"
"1067",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1068",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1069",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1070",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1071",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1072",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1073",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1074",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1075",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1076",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1077",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1078",2021,"HOME","DE 45 A 54 ANYS","MÉS DE 9.000 EUROS"
"1079",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1080",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1081",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1082",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1083",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1084",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1085",2021,"HOME","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1086",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1087",2021,"DONA","DE 25 A 34 ANYS","MÉS DE 9.000 EUROS"
"1088",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1089",2021,"DONA","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1090",2021,"HOME","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1091",2021,"DONA","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"1092",2021,"HOME","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"1093",2021,"HOME","DE 25 A 34 ANYS","NO HO SAP"
"1094",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1095",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1096",2021,"HOME","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1097",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1098",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1099",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1100",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1101",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1102",2021,"HOME","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1103",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1104",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1105",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1106",2021,"HOME","DE 45 A 54 ANYS","NO CONTESTA"
"1107",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1108",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1109",2021,"DONA","DE 35 A 44 ANYS","NO CONTESTA"
"1110",2021,"DONA","DE 25 A 34 ANYS","NO CONTESTA"
"1111",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1112",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1113",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1114",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1115",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1116",2021,"DONA","DE 45 A 54 ANYS","DE 5.001 A 7.000 EUROS"
"1117",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"1118",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1119",2021,"HOME","DE 55 A 64 ANYS","NO HO SAP"
"1120",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1121",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1122",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1123",2021,"HOME","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1124",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1125",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1126",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1127",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1128",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1129",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1130",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1131",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"1132",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1133",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1134",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1135",2021,"DONA","DE 45 A 54 ANYS","MÉS DE 9.000 EUROS"
"1136",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"1137",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1138",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1139",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1140",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1141",2021,"HOME","DE 45 A 54 ANYS","NO CONTESTA"
"1142",2021,"HOME","DE 75 ANYS I MÉS","NO CONTESTA"
"1143",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1144",2021,"HOME","DE 55 A 64 ANYS","DE 7.001 A 9.000 EUROS"
"1145",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1146",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1147",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1148",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1149",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1150",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1151",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1152",2021,"DONA","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"1153",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1154",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1155",2021,"HOME","DE 25 A 34 ANYS","DE 7.001 A 9.000 EUROS"
"1156",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1157",2021,"HOME","DE 65 A 74 ANYS","DE 1.501 A 2.000 EUROS"
"1158",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1159",2021,"DONA","DE 18 A 24 ANYS","DE 1.501 A 2.000 EUROS"
"1160",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1161",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1162",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1163",2021,"DONA","DE 18 A 24 ANYS","DE 500 A 1.000 EUROS"
"1164",2021,"HOME","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"1165",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1166",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1167",2021,"DONA","DE 45 A 54 ANYS","MÉS DE 9.000 EUROS"
"1168",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1169",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1170",2021,"DONA","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1171",2021,"HOME","DE 25 A 34 ANYS","NO HO SAP"
"1172",2021,"HOME","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1173",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1174",2021,"HOME","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1175",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1176",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1177",2021,"DONA","DE 35 A 44 ANYS","NO CONTESTA"
"1178",2021,"HOME","DE 45 A 54 ANYS","DE 5.001 A 7.000 EUROS"
"1179",2021,"HOME","DE 55 A 64 ANYS","DE 5.001 A 7.000 EUROS"
"1180",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1181",2021,"HOME","DE 18 A 24 ANYS","DE 1.501 A 2.000 EUROS"
"1182",2021,"DONA","DE 35 A 44 ANYS","MÉS DE 9.000 EUROS"
"1183",2021,"HOME","DE 25 A 34 ANYS","MENYS DE 500 EUROS"
"1184",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1185",2021,"HOME","DE 18 A 24 ANYS","DE 1.001 A 1.500 EUROS"
"1186",2021,"HOME","DE 25 A 34 ANYS","DE 7.001 A 9.000 EUROS"
"1187",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1188",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1189",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1190",2021,"DONA","DE 18 A 24 ANYS","NO HO SAP"
"1191",2021,"DONA","DE 25 A 34 ANYS","NO HO SAP"
"1192",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1193",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1194",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1195",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1196",2021,"HOME","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1197",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1198",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1199",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1200",2021,"DONA","DE 35 A 44 ANYS","NO CONTESTA"
"1201",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1202",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1203",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1204",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1205",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1206",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1207",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1208",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1209",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1210",2021,"DONA","DE 35 A 44 ANYS","NO HO SAP"
"1211",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1212",2021,"DONA","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"1213",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1214",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1215",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"1216",2021,"HOME","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"1217",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1218",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1219",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1220",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1221",2021,"DONA","DE 35 A 44 ANYS","NO HO SAP"
"1222",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1223",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"1224",2021,"DONA","DE 18 A 24 ANYS","NO CONTESTA"
"1225",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1226",2021,"DONA","DE 25 A 34 ANYS","NO CONTESTA"
"1227",2021,"HOME","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"1228",2021,"DONA","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1229",2021,"DONA","DE 25 A 34 ANYS","NO HO SAP"
"1230",2021,"HOME","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1231",2021,"HOME","DE 45 A 54 ANYS","NO CONTESTA"
"1232",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1233",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"1234",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1235",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1236",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1237",2021,"HOME","DE 35 A 44 ANYS","NO CONTESTA"
"1238",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1239",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1240",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1241",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1242",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"1243",2021,"HOME","DE 35 A 44 ANYS","NO CONTESTA"
"1244",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1245",2021,"DONA","DE 65 A 74 ANYS","MÉS DE 9.000 EUROS"
"1246",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1247",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1248",2021,"HOME","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"1249",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1250",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1251",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1252",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1253",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1254",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1255",2021,"HOME","DE 45 A 54 ANYS","NO CONTESTA"
"1256",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1257",2021,"DONA","DE 45 A 54 ANYS","MÉS DE 9.000 EUROS"
"1258",2021,"DONA","DE 55 A 64 ANYS","MÉS DE 9.000 EUROS"
"1259",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1260",2021,"HOME","DE 18 A 24 ANYS","DE 5.001 A 7.000 EUROS"
"1261",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"1262",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1263",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1264",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1265",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1266",2021,"HOME","DE 45 A 54 ANYS","DE 7.001 A 9.000 EUROS"
"1267",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1268",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1269",2021,"HOME","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1270",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1271",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1272",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1273",2021,"DONA","DE 25 A 34 ANYS","MENYS DE 500 EUROS"
"1274",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1275",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1276",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1277",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1278",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1279",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1280",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1281",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1282",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1283",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1284",2021,"HOME","DE 45 A 54 ANYS","NO HO SAP"
"1285",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1286",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1287",2021,"DONA","DE 18 A 24 ANYS","DE 500 A 1.000 EUROS"
"1288",2021,"DONA","DE 55 A 64 ANYS","NO HO SAP"
"1289",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1290",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"1291",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1292",2021,"DONA","DE 25 A 34 ANYS","NO CONTESTA"
